SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
418,SOBZRVN12A6D4FBB17,64577,Genesis And Jo,ARLQ5EV1187FB4491D,38.99792,Colorado,-105.55096,Don Francisco,0,266.52689,7,0.883,98.8,5,0.573,bJos Defiance,0
419,SOUCCAM12AB0181444,328275,Vibes,ARNVH8S1187FB52F86,18.11526,Jamaica West Indies,-77.27348,Heavy D,0,206.99383,5,0.024,40.027,1,0,Chasing Windmills,2008
420,SOJHGZJ12AB0187E31,795316,Beenie Man - EP,ARVUN5F1187FB4CCC7,,Kingston Jamaica,,Beenie Man,0,179.51302,6,0.668,98.071,4,1,Bad Man Story,0
421,SOGUHFC12AC46895A7,604916,Hold On / Turn It Up,ARRZNPS124207806FA,,Florida,,Devine and emilyPLAY,0,375.48363,2,0.678,137.976,4,1,Turn It Up,0
422,SODJEJR12AB018A460,809638,F\xc3\xbcr Dich Immer Noch Fanta Sie,ARMD6JB1187FB3B0E7,,Germany,,Die Fantastischen Vier,0,316.55138,10,0,95.863,4,0.932,Was wollen wir noch mehr?,2010
423,SOWEEDF12A58A765D9,383446,Perfection R.I.P.,ARN4IYF1187FB49D76,,,,Pagan Wanderer Lu,0,131.44771,2,0.553,108.829,5,0.052,(eskomolto),0
424,SOYIDUQ12A8C136E86,198644,Killer Blanks,ARPBOCU11F50C4B49,,,,Blanks77,0,121.02485,7,0.161,148.264,1,0,Final Solution,0
425,SOFLYRR12AB0181D04,514440,Niagara,ARW63KF1187B98AC48,46.71067,FR,1.71819,Julien Clerc,0,207.20281,1,0,193.426,4,0,Rolo Le Baroudeur,1971
426,SOKINCY12A6D4FB7CD,226776,I Heard They Suck Live!,AR06EB01187FB40150,,Berkeley CA,,NOFX,0,135.52281,1,0.22,191.063,4,0,Linoleum (live),0
427,SOVBQWR12A8C137843,291956,Copacabana,ARJIE2Y1187B994AB7,,,,Line Renaud,0,140.56444,4,0.232,100.869,3,0.926,bIl NEtait Pas Sentimental,0
428,SOLIQRN12A8C1391A6,154282,Eleanor,ARLT4N91187FB533D,,Los Angeles CA,,Low Millions,0,193.38404,5,0.606,112.897,1,0.201,Eleanor,2004
429,SONVBPG12A8C13F8A4,793450,1st. Round Darft Pick,ARGBGC71187FB3DD0,,,,DJ Nasty,0,221.09995,6,0.054,149.984,4,1,Child Support,0
430,SOJZKQG12A8C131DDC,140708,The Naked Dutch Painter And Other Songs,ARGC7FQ1187FB409CC,40.71455,New York,-74.00712,Stew,0,569.20771,3,0.05,96.598,7,0.667,The Drug Suite,2002
431,SOHPMTS12A8C14093A,254009,Solomon Vol. 2,AR323JD1187FB483D0,,New York,,Solomon,0,48.29995,3,0.078,82.799,4,0,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII,0
432,SOKEGBU12AB017FA3E,744095,Portals,ARVXKTV1187FB44139,36.97402,Santa Cruz CA,-122.03095,Arsonists Get All The Girls,0,218.48771,7,0.202,166.409,3,0.581,Skiff For The Suits,2009
433,SOCJPJT12AB017EAA7,338629,Diz que fui por a\xc3\xad,ARJJPQP1241B9CA062,,,,Gabriel Grossi,0,179.01669,7,0.332,200.249,1,0,Rebuli\xc3\xa7o,0
434,SOVEIDU12AC9097A10,738782,Maintaining My Cool,ARLLRL61187B9B6698,47.25513,Tacoma WA,-122.44165,The Sonics,0,108.14649,7,0.42,154.246,1,0,On The Road Again,1967
435,SOYPBQN12AB018BE82,804186,MASIF HARD DANCE ICONS 003: LISA LASHES,ARNLHY61187FB3A0C0,,United States,,Organ Donors,0,368.22159,5,0.18,146.01,4,0.658,Tranceplant,0
436,SOUNBZQ12A8C1366A3,153610,Stimulator,AR6HLKR1187B9A735A,34.05349,Los Angeles,-118.24532,Stimulator,0,213.55057,10,0.06,123.044,4,0.354,78 Stimulator,2004
437,SONBEKD12AB01894DC,752698,Music For Relief Download To Donate For Haiti,ARC8CQZ1187B98DECA,,Galveston TX,,Jack Johnson,0,157.07383,9,0.649,141.257,4,0.363,Times Like These [Live From Red Rocks],0
438,SOFNWZV12A8C144495,614711,The Atlanta Years,ARPISA41187FB3DE42,51.77045,Essex England,0.64255,Humble Pie,0,974.99383,0,0.414,126.83,4,0.457,Rude!/Drum Solo,0
439,SOHDREN12A6D4F89EC,46489,The Excello Singles Anthology,ARPEUYM1187FB4A97A,30.4951,Lobdell LA,-91.25276,Slim Harpo,0,153.67791,10,0.719,93.77,1,0,bI Love The Life Im Living,1993
440,SOGZLAA12A8C137C6D,99934,Blind Blake Vol. 4 (1929 - 1932),AR97EHA1187B98AD5F,30.33138,Jacksonville FL,-81.6558,Blind Blake,0,212.00934,5,0.914,101.918,1,0,bAint Gonna Do That No More,0
441,SOTNVHX12A8AE45CE9,279664,Int\xc3\xa9grale 81-91,AR7GOK91187FB455F5,48.85692,Paris France,2.34121,Jean-Jacques Goldman,0,558.44526,0,0.358,139.286,1,0,"Medley : Traces"" (Live)""",0
442,SOCSIII12AB0183D7F,508143,Tesoros De Colecci\xc3\xb3n,ARQHLIO1187B98AA6A,,,,Jay P\xc3\xa9rez,0,181.62893,9,0.438,102.155,4,0.373,Mi Lindo Amor,0
443,SOKODRA12A8C13B4B5,109988,Passing Stranger,ARX134S1187FB46E56,,CANADA - Ontario,,Scott Matthews,0,299.72853,4,0.7,173.945,4,0.563,City Headache,2006
444,SORATLR12AAF3B3E19,322686,Beautiful House,ARR035B1187B99EF11,49.38426,CANADA - Ontario,-84.75627,Leeroy Stagger,0,304.22159,5,0.691,75.487,4,0.305,House Of Sin,2005
445,SOJKIPU12A8C137B47,99422,Aspirations,ARS2KW51187B9B556E,,,,X (Australia),0,90.8273,5,0.377,63.641,4,0,It Must Be Me,0
446,SOQCRIP12AB0184DA3,366763,Live From the Relapse Contamination Festival,ARRH2S81187B98C8AA,43.07295,Madison Wisconsin,-89.38669,Bongzilla,0,422.55628,0,0.016,102.739,3,1,Stone a Pig,2002
447,SOBHQGR12A8C134244,665127,The Savoy Blues_ Vol. 3,ARTUXSS1187FB4BD20,40.71455,New York NY,-74.00712,Doc Pomus,0,153.73016,3,0.46,81.626,7,0.793,Fruity Woman,0
448,SOKHQEF12AB0183CF6,401060,Mr. Brooks...A Better Tomorrow,ARJ5FD21187FB43F12,,,,Mavado,0,184.76363,2,0.57,127.937,4,0.112,In Di Car Back (Album Version),0
449,SOZGSEZ12A8C137C40,206616,bBack To The 70S-The Very Best Of Dakis,ARBKMHZ11F4C843491,,,,Dakis,0,215.7971,5,0.489,93.017,4,0.512,Kathe Mera Kathe Nihta (2005 Digital Remaster),0
450,SOPHDZJ12A6D4F95CD,45348,Le Bordel Magnifique,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,0,328.14975,0,0.374,99.993,5,0.89,Il Y A Une Question (Live),2006
451,SOGEXXB12AB0185D45,805834,Ganz sch\xc3\xb6n turb\xc3\xbclent,ARIVGZI11E2835F1FC,,,,B\xc3\xbclent Ceylan,0,348.29016,0,0.054,227.247,1,0.731,Harald: Trinkhalleluja,0
452,SODSTPI12AB018A4C9,798276,Kali,ARXOKNT1187B9AA521,,,,Kali,0,207.882,4,0.552,110.889,4,0.826,Ferrous Carbonate Mass,0
453,SOZAVJO12A8C144B05,316281,bMonkeys For Nothin And The Chimps For Free,ARZJ4MI1187B9AF5AF,,Orange County CA,,Reel Big Fish,0,253.09995,2,0.213,165.552,4,0,Cannibal (Dance Mix),2007
454,SOLCCPG12AB017C6AF,440190,Voices Of Americana: The Cate Brothers,ARZDYBC1187B9A3142,36.0632,Fayetteville AR,-94.15791,The Cate Brothers,0,150.17751,5,0.903,112.522,4,0.787,bLets Start All Over,0
455,SOENXLS12A8C139E83,156633,Los Chunguitos,ARW9DSD1187B9A0345,,,,Los Chunguitos,0,170.50077,11,0.599,157.67,4,0.819,\xc3\x88ay! Que Pena,0
456,SOZXTKD12A8C13FC43,240656,Calculating Infinity,ARMAC4T1187FB3FA4C,40.82624,Morris Plains NJ,-74.47995,The Dillinger Escape Plan,0,144.01261,9,0.28,71.707,5,0.38,Sugar Coated Sour,1999
457,SOLNWPG12A8C13B98E,93013,Purple Haze,ARMB95F1187B9B5B93,40.8079,Harlem NY,-73.9454,bCamRon,0,231.94077,4,0.091,161.739,4,0.342,Bubble Music,2004
458,SOIULKI12A58A7D8CD,263344,One Up,AR6EVQA1187B9AA1DF,,Kingston Jamaica,,Cocoa Tea,0,243.17342,11,0.144,110.706,5,0.992,Getting Closer,1993
459,SOOWJBD12A8C139450,209913,Best of 1991-2001 Hidden Harvest,AR82GTS1187FB5662F,53.41961,Ireland,-8.24055,Mary Black,0,245.73342,7,0.528,120.172,4,0.905,Flesh And Blood,1993
460,SONUXDT12A6D4FD8B7,124639,Good 2 Go,ARTWPGO1187FB52DC3,,Kingston Jamaica,,Elephant Man,0,233.58649,6,0.892,80.521,3,1,Head Gone/Wine Up Uh Self (Album Version),2003
461,SOGVFPJ12A6D4F8105,80685,Big Moving Parts,AROLZEM1187B9A805E,64.55653,NORWAY,12.66538,Ashes to Ashes,0,235.2322,7,0.188,164.972,3,1,Bury Me,0
462,SOEXCDW12A58A7C4C9,262259,bSittin Here With Nothing,ARSX72J1187FB3740D,,,,Big Mike Griffin,0,232.82893,5,0.333,86.164,4,0.551,The Last Thing I Need,0
463,SOSXERI12AB0190244,715952,You And Me,ARV2X851187FB41A78,42.31256,Mass. - Boston,-71.08868,Open Hand,0,187.76771,0,0.281,144.002,4,0.191,Tough Guy,2004
464,SOXNYWA12AB01877E8,800719,Djekpa la you,AR9YI7H1187B9960E3,,BELGIUM,,Dobet Gnahor\xc3\xa9,0,251.79383,2,0.292,108.153,4,0.74,Evigne,2010
465,SOYXZSW12A3F1EA417,367968,Close To The Edge,ARYIQQN1187FB55196,39.10644,Cincinnati OH,-84.50469,Blessid Union Of Souls,0,238.94159,7,0.733,155.982,4,0,Healing,0
466,SOGHDQR12A8AE47EA6,138865,Atmospheric Dreams,ARJA5XT1187B9B89AA,,,,David Tao,0,194.32444,2,0.01,161.986,4,0.879,Total Vision,0
467,SOLAARS12A58A7786C,335837,Grateful Hearts,ARH3TXI1187FB3A486,36.16778,NASHVILLE Tennessee,-86.77836,Kathy Troccoli with Aaron Jeoffrey,0,417.72363,0,0.601,65.901,5,0.801,I Remember/Great Is Thy Faithfulness,0
468,SOEPXYF12AB01821CA,505179,Harry Potter And The Half-Blood Prince - Original Soundtrack,ARR46IW1187FB51C2E,,,,Nicholas Hooper,0,77.60934,8,0.716,155.659,4,0,"Of Love & War (Harry Potter & The Half-Blood Prince"")""",0
469,SOMZIHP12AC9E12A87,290113,Masquerade,ARRJ3UC1187FB579D7,,Croix-des-Bouquets  Haiti,,Wyclef Jean,0,7.13098,1,0,195.208,5,0,Midnight Lovers,2002
470,SOUNPPV12A8C13F5D3,168737,Mothership,ARDIBRT1187B9AF176,,England,,Led Zeppelin,0,330.78812,4,0.33,143.239,5,1,The Song Remains The Same (2007 Remastered Album Version),2007
471,SOMOFTZ12AB0182A54,466366,V2,AR7S6JV11A348F0C69,,,,Vuneny,0,263.41832,8,0.06,133.297,3,0.411,Curse Of Sound (Dub Mix),2006
472,SOJZHQO12AB0184E36,789523,66 Mozart Masterpieces,ARWTFKF1241B9C68DC,,,,Vienna Concert House Orchestra_ Wiener S\xc3\xa4ngerknaben_ Ferdinand Grossmann,0,178.65098,2,0.534,41.634,1,0,Requiem Mass in D Minor_ K. 626: VIII. Lacrimosa dies illae,0
473,SOYIGVZ12A8C13C73D,113008,Eat Or Get Ate,AR1VCLT1187FB4C8AC,,,,Tum Tum,0,231.33995,11,0.663,144.412,4,0.524,Eat Or Get Ate,2007
474,SONVVPY12A58A7A0A7,24159,Images: Live From Mt. Fuji,ARDE7I31187FB43352,23.1168,Havana Cuba,-82.38859,Gonzalo Rubalcaba,0,598.62159,1,0.344,106.932,4,0.486,Giant Steps,0
475,SOHGPEC12A8C13BBE8,216616,The Better Life - Deluxe Edition,ARW1MUW1187FB4D5A1,,Escatawpa MS,,3 Doors Down,0,203.2322,6,0,151.8,5,0.676,Better Life,2007
476,SORLGJC12A8C13FADC,250759,bHoping That Youre Hoping,ARUVPZF1187FB4880D,,Tennessee,,Charlie Louvin,0,227.52608,0,0.012,40.258,4,0,bIll Be Home When I Can,0
477,SOQBMLT12A8AE45F50,278885,Twenty Five,ARAKARO1187B9A1EB6,51.50632,London England,-0.12714,George Michael,0,308.76689,7,0.222,223.617,5,0.219,Shoot The Dog,2004
478,SOURCQF12A6D4F6F04,27497,Broken,ARVMFE61187B992463,,,,Darwin Hobbs,0,212.50567,11,0.073,103.003,4,1,Praz Him (Broken Album Version),2003
479,SOAOPCG12AC468D27E,257658,The Best Of,ARH6W4X1187B99274F,,Oxford UK,,Radiohead,0,249.93914,5,0.486,122.831,4,0.627,Everything In Its Right Place,2000
480,SOQRIGO12AB018A90E,774391,Live In San Francisco,ARNZ70R1187B9A4824,,Westbury Long Island NY,,Joe Satriani,0,415.4771,4,0.66,98.428,3,0.134,House Full Of Bullets,1998
481,SOKFFSS12A8C1316E3,87624,Calavera,ARVZWQ31187B9B8946,34.05349,LA / NYC,-118.24532,Abner Burnette,0,425.37751,0,0.673,90.92,4,1,bThe Kids Last Night (heaven is in the mountain),0
482,SOKNINP12AB018B233,710716,Clasicos de oro del Gran Coquivacoa,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa_ Neguito Borjas,0,345.33832,0,0.585,91.965,1,0,Serenata de un gaitero,0
483,SOUDXDX12AB018B942,770850,Los Jaig\xc3\xbcey,ARHHEXT1269FCCF474,,,,Los Jaig\xc3\xbcey,0,293.92934,0,0.719,121.996,4,0.655,Confiar Es Perder,0
484,SOUNVEQ12AB018630C,341483,Texas Swingtime,AR9OLFX1187B9A5762,31.30757,Kosse TX,-96.63166,Bob Willis,0,146.72934,9,0.537,125.309,1,0,Ida Red,1993
485,SOWETKI12A67ADC802,65938,As Nasty As we Wanna Be,ARTQ6AP1187B998A84,,,,NG3,0,240.50893,2,0.396,106.019,4,0.808,Tainted Love feat. Tatz,2003
486,SOHQKEZ12AC46875E9,598738,bCoup dYah Remixes Vol. 2,ARVBG53119B8668924,40.71455,Brooklyn NY,-74.00712,Sub Swara,0,343.35302,7,0.007,94.648,3,1,Constructing the Absence,2008
487,SOMTEOW12A8C13C938,301400,Our Lady... Kitty Kallen,ARBJC9U1187B9A70AC,39.95227,Philadelphia PA,-75.16237,Kitty Kallen,0,137.1424,2,0,95.471,1,0,The Aba Daba Honeymoon,0
488,SOQAZYX12AB0182724,504863,Disarming Violence,AR0O3AV1187FB4D030,40.71455,New York NY,-74.00712,Agnostic Front,0,158.32771,4,0.288,87.872,1,0,Separate Ways,2002
489,SOIUJNU12A6D4FB62D,47846,EMI Comedy - Mel Blanc,AR8IXB41187B9A4EED,,,,Mel Blanc,0,912.97914,8,0,70.608,1,0.61,Playing James Mason,0
490,SOMGJCG12A8C135211,252672,La Nueva Mezcla 2,ARZ5LST1187FB5BF3D,,,,Fulanito,0,247.14404,10,0.57,126.855,4,0,Lado A Lado (Bomba Carnaval Mix),0
491,SOJXRWG12AC9E15691,455287,bIf You Love These Blues_ Playem As You Please,ARFONSP11F50C4D175,,,,Michael Bloomfield,0,10.65751,9,0.063,195.462,5,0.851,Narrative #2,0
492,SOCQKYB12AB018851F,680480,Les plus grandes chansons,ARJJ8I01187FB4CE98,37.76509,Jaen,-3.79068,Jos\xc3\xa9lito,0,139.78077,7,0.648,100.229,3,0.498,Mon dieu,0
493,SOIXZBS12A8C13DAF,114404,The big baus of the nauf,ARB0WNP1187B9AC4A,,,,Samy Deluxe,0,282.38322,10,0.307,94.31,3,0.694,Sag es sag es feat. Neo,2006
494,SOJVMJI12AF72A14F8,565386,bRiddim Rider : Trodn to Zion,ARN5W1B1187B98BE10,,,,Warrior King,0,223.29424,8,0.011,147.97,4,0.458,Virtuous Woman,2002
495,SOGARVR12A8C13460,200789,The Birth Of Santana - The Complete Early Years,ARB054P1187B9AD32E,37.77916,San Francisco California,-122.42005,Santana,0,93.80526,10,0.156,136.915,7,0.809,Rock Me,0
496,SONHEAC12AB01886A5,559412,bBallin - Single,ARJRRJZ11F50C47E95,,New Jersey,,Big Rich,0,274.23302,9,0.431,93.976,4,1,bBallin (Radio),0
497,SOGMUJM12A8C13BE4C,159901,Single,ARGGEGH11F4C83C076,,,,Miriam Yeung,0,228.362,9,0.59,88.02,4,0.91,Hua Yu Ai Li Si,0
498,SOBVTWE12AB01872C8,345918,bTwo In One - A Singin Safari/Safari Swings Again,ARQQP3Z1187FB5707,53.55334,Hamburg Germany,9.99245,Bert Kaempfert,0,169.89995,8,0.561,139.186,4,0.992,Happy Safari,1997
499,SOGQEED12A8C13FCD,474110,bPorter Wagoners When The One You Love Says I Love You,ARG2UZ71187FB4FF5C,,West Plains MO,,Porter Wagoner,0,13.26975,7,0.012,109.079,1,0,bI Cant Be Your Man,0
500,SOIRCEO12A8C134D85,282489,Da Unbreakables (Explicit Version),ARY55LO1187B9A3F17,,Memphis TN,,Three 6 Mafia,0,190.74567,6,0.713,155.08,4,0.846,bMoney Didnt Change Me,2003
501,SOAFHKH12AC90757B7,785327,Balades pour enfants louches,AR9696A1187FB550A1,,,,Nicolas Bacchus,0,215.01342,0,0.636,133.812,3,0.657,Josy,2002
502,SOMSKXY12AC3DF61C1,594916,Samba De Rua,ARTVBNL1187FB52DF3,-14.24292,Brazil,-54.38783,Grupo Batuque,0,388.96281,10,0.52,148.975,4,0.45,Percussio Livre,0
503,SOEFXUF12AB018418,397470,My World,ARY53RR1187B9AE485,44.16104,Belleville Ontario Canada,-77.3819,Avril Lavigne,0,260.44036,2,0.352,162.025,3,0.454,Unwanted,2001
504,SOEHHBS12A8C13587E,338811,La Fiamma E Il Cristallo,ARVQZNK11E2835CDAC,,,,Livio Minafra,0,409.73016,7,0.093,137.754,1,0,Campane,0
505,SOMKGQN12A8C1339D2,190662,Blue Orchid,AR8V1WA1187B9AD9E9,42.33168,Nashville / Los Angeles,-83.04792,The White Stripes,0,160.31302,1,0.704,152.785,4,0.76,Blue Orchid,2005
506,SOCWKCI12A8C136DB,102054,Elemental Evil,ARA3O2C1187B989063,,,,Hinge,0,39.00036,10,0.901,137.741,1,0.443,Pray The I Miss,0
507,SOCQDVP12A8C1402DC,119822,Eardrum,ARM6HLK1187FB427F0,,Brooklyn NY,,Talib Kweli,0,196.33587,8,0.104,89.658,4,0.476,Everything Man (Album Version),2007
508,SOTBDQJ12A8C136EAF,202030,bTrue 80s Love,AR7UBXR1187B9AA0F,52.47859,Birmingham England,-1.9086,Musical Youth,0,183.01342,7,0.685,85.776,1,0,Never Gonna Give You Up,1982
509,SOPDFZN12A670215C4,7133,The Best Of Both Worlds,ARNLO5S1187B9B80CC,,Pasadena CA,,Van Halen,0,228.33587,0,0,88.471,4,0.589,bWhy Cant This Be Love (Remastered Version),0
510,SOANVVN12A8AE452E2,137244,Pastanaga,ARQFPCY1187FB552CE,34.05349,California - LA,-118.24532,Sapo,0,195.91791,6,0.395,166.002,4,0.627,Eduardo,2003
511,SOPKFPV12A8C141BA2,221617,Live!,ARZQSNO1187FB5BBA,,Chapel Hill NC,,Elizabeth Cotten,0,476.18567,2,0.327,127.387,1,0.644,Elizabeth Story_ et al._ Honeybabe_ Your Papa Cares For You,0
512,SOGBXMY12AB01826BE,444395,2005 International Barbershop Quartet Contest - First Round - Volume 5,ARET4E31187B99E0A7,,,,Fixx_ The,0,276.4273,6,0.493,83.413,3,0.556,These Foolish Things,0
513,SOBRAEX12A6D4F8F86,34605,The Man!,ARVML4B1187FB52324,40.73197,Newark NJ,-74.17418,Leroy Hutson,0,188.49914,10,0.375,117.001,4,0.851,Could This Be Love,1974
514,SOPBCQA12AB017CD16,331316,Second Hand Rose,AR059HI1187B9A14D7,33.74831,Atlanta GA,-84.39111,Roy Drusky,0,144.16934,2,0.779,133.838,4,1,Second Hand Rose,0
515,SOYYBBC12A58A7A468,610954,Oh Good Grief,AR1RHCO1187B9AF0BF,37.77916,San Francisco CA,-122.42005,Vince Guaraldi,0,160.1824,10,0.68,139.768,1,0,Peppermint Patty (LP Version),0
516,SOYMWXX12A8C139730,99128,Lion Country,AR0FGL21187FB56301,,,,Ras Michael and the Sons of Negus,0,243.98322,8,0.47,162.618,4,0.212,Ethiopian Anthem,1978
517,SOHKHHS12B350491C5,329967,Enjoy!,ARANOZN1187B9B373E,,Los Angeles CA,,Descendents,0,183.90159,11,0.609,187.176,4,0,Cheer,1986
518,SOHWOYN12A6D4F5F4,24159,Images: Live From Mt. Fuji,ARDE7I31187FB43352,23.1168,Havana Cuba,-82.38859,Gonzalo Rubalcaba,0,477.49179,1,0.496,85.06,4,0.882,Peace And Quiet Time,0
519,SOFKMDX12AB0184231,431155,Last The Whole Night Long,AR1JD6E1187FB5696C,53.07516,Bremen Germany,8.80466,James Last,0,101.642,9,0.615,126.184,1,0,Stuff Like That,0
520,SOFHZSP12A58A79004,30908,Are You The One?,ARX2DLI1187FB4DD03,,Sydney Australia,,The Presets,0,281.0771,9,0.039,132.946,4,1,Are You The One?,2005
521,SOFLYJP12A8C141B86,239447,Ceremonials,ARPMJGA11F4C83BDFE,,,,US Coast Guard Band,0,31.29424,5,0,56.216,1,0,bTwo Ruffles & Flourishes / Generals March,0
522,SOUYOSU12A8C139214,299016,Live Au Grand Rex,AROGAPH1187B98CF9C,,,,Benabar,0,235.02322,6,0.217,140.407,4,0,Porcelaine,2001
523,SODMQQB12AC3DF6CF0,603540,Second Hand Life: The Deluxe Edition,ARS6HDE1187B99CA29,,,,Joe Lynn Turner,0,304.66567,3,0.717,111.942,4,0.722,Two Lights [Bonus Track],0
524,SOUFLRE12A58A7D6A0,509820,Love Is Back,ARQEPTZ1187FB4CD36,,US,,Toby Love,0,255.05914,7,0.535,128.998,1,0,Irreplaceable,0
525,SOZWVCA12A6D4F9774,57880,Jimmy Wayne,ARTZ90C1187FB55D81,,,,Jimmy Wayne,0,202.08281,5,0.407,117.142,4,1,She Runs,0
526,SOFFAYN12A58A7ACEC,620977,Work It!,ARTZMXB1187B990A55,,,,Streetwize,0,307.33016,9,0.264,79.076,4,0.871,Funny,0
527,SOPFGRC12A81C220E1,270410,The Galway Girl - The Best Of Sharon Shannon,ARH8HRR1187FB5CBE8,,,,Sharon Shannon,0,191.92118,3,0.794,234.334,4,0,bGaffos Ball,2007
528,SOSJRUA12AF729B7A7,47538,...Somewhere More Familiar,AREPD8D1187FB3F5BC,,Gainesville FL,,Sister Hazel,0,235.65016,2,0.659,142.893,4,0.009,Concede,1997
529,SOGAGGI12AB0183FC6,634063,Bssst.....Tisincina!,ARH312K1187FB3F1D4,,,,Beogradski Sindikat,0,415.50322,9,0.659,100.017,4,0.957,Slatke male maloletnice,2002
530,SOEVDCK12AB018A8F3,583352,Petit Coeur Assassin,AR1KMPF1187B99AA98,,,,Lara,0,206.602,9,0.754,125.1,4,0.457,La Pieuvre,0
531,SOPNHHV12AB0184777,760072,The Unforgettable Grandpa Jones,ARQ91R31187FB38A88,37.82245,Niagra KY,-85.69091,Grandpa Jones,0,158.27546,8,0.735,114.546,5,0.973,You Make Our Shack A Mansion,0
532,SOMLMFQ12A8C13C834,300828,Nonstop,ARMJAGH1187FB546F3,35.14968,Memphis TN,-90.04892,The Box Tops,0,142.36689,4,0.56,93.773,1,0,I Can Dig It,1968
533,SOEMSEL12A8C133A42,282985,Good Acoustics,ARMH10M1187FB4184F,,Wisconsin,,Firehouse,0,258.2722,3,0.614,109.993,4,0.626,bDont Treat Me Bad,1990
534,SOOYJKF12AB0183217,505430,Live At The Suicide Clu,ARO6WZY1187FB3A86E,,,,Sonic Subjunkies,0,266.34404,1,0.61,143.267,3,0.973,Djungelstadt,1994
535,SOXWTYQ12A58A7BDAD,620022,Tar Beach,ARY4M3J1187B9AC94C,53.79449,Leeds,-1.54658,John Sebastian,0,284.00281,9,0.712,71.952,3,0.646,bFreezin From The Inside Out,2001
536,SOHCSSG12A58A7CF2D,632827,Buzz Buzz,ARC1CJB1187B99FCA4,,,,Laurie Berkner,0,115.82649,0,0.661,171.743,4,0,bIve Been Working on the Railroad,2001
537,SOHANSY12AB018132E,415738,Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73],ARW0Z9V1187B9A0699,,Westmoreland Jamaica,,Peter Tosh & Winston Scotland,0,328.4371,7,0.495,143.85,4,0,Maga Dog/ Skanky Dog (Album),0
538,SOJDEBD12AB018512D,601529,Battleforge,ARGAHPJ11F4C83E988,,,,Tilman Sillescu,0,123.24526,3,0.542,120.381,4,0.854,Escape From The Underrealm,2008
539,SOSKUCS12A58A7955,542446,Home Town Hero,ARWADDH1187B98FDB,34.05349,Los Angeles California,-118.24532,Home Town Hero,0,187.76771,1,1,156.202,4,0.881,Bleeds In Blue (Album Version),2002
540,SOLZXMY12A8C13BEA1,158342,El Cazador,AR6IJJ41187B98C872,26.30116,Edinburg TX,-98.1607,Bobby Pulido,0,207.98649,2,0.26,160.67,4,0.533,Mi Coraz\xc3\xb3n Y Mi Mente,1999
541,SOXYKNM12AB018D23A,709587,Beauty Queen,ARELVCU1187B98F3E5,46.8132,Switzerland,8.22395,Serpentine,0,248.08444,9,0.582,97.536,3,0.771,Boy & Girl (Feat. Fiona Daniel),0
542,SOBHHIZ12AB01841E0,662666,Backline Volume 61,ARE2BVT1187B9AC9A2,,,,Little Joe & The Thrillers,0,143.67302,5,0.044,138.876,4,0.164,Peanuts,0
543,SOXZAGF12CF5827515,292560,Amazing,ARAKARO1187B9A1EB6,,London England,,George Michael,0,266.94485,10,0.113,128.407,4,0.814,Amazing,2004
544,SOVNJBL12AB01840F9,544900,The Great American Music Galaxy,ARGUNFT1187FB3B140,,Downey CA,,Dave Alvin,0,255.89506,5,0.958,89.21,4,0.215,All Night Worker,0
545,SOQKLRU12AB018A995,709510,The King Is Dead,ARSCJQW1187B9B3523,,Vrsac,,Hoods,0,81.6322,8,0.239,158.016,3,0.383,Coward,0
546,SOFEGQU12A8C13A938,215847,Sandy Live 07,AR0QS8F1187B9ADC96,,,,Sandy Lam,0,270.00118,2,0.213,136.021,4,0.507,Lonely Shooting Stars,0
547,SOUYQXO12AB018B3FE,573951,Test EP Vol 1,ARQ0BG21187B99ED8F,46.8132,Switzerland,8.22395,Mush,0,397.00853,1,0.268,0,3,1,Test 72,0
548,SOXYAYP12A6D4FF02E,129068,Transylvania 90210,ARUZLXZ1187FB3BFF1,34.16788,Arizona,-111.9307,Wednesday 13,0,275.48689,7,0.012,130.683,1,0,Haunt Me (Album Version),0
549,SOCSUYP12A58A79438,183909,The Complete Classic Sides Remastered: Chicago 1926 Disc A,ARE36MM1187B991E50,31.1689,Couchman TX,-100.07715,Blind Lemon Jefferson,0,178.38975,1,0.053,100.329,4,0.073,Long Lonesome Blues,1926
550,SOEENRO12AB01859DF,506022,Jhelli Beam,ARU9KWP1187B98B2A7,,,,Busdriver,0,311.11791,4,0.082,164.946,4,0.521,Unsafe Sextet/Gilded Hearts of Booklovers,2009
551,SOGDDDA12AB017E80C,620666,Jackson Lovers,ARHINI31187B995C1D,,,,Singing Melody,0,251.11465,11,0.56,209.956,4,0.438,Thriller (Album),0
552,SOCJWPN12A6D4FB3C5,46454,I Miss My Friend,AR5OB9M1187FB52F29,,Savannah TN,,Darryl Worley,0,226.2722,4,0.22,124.693,4,0.805,bWhere You Think Youre Goin?,2002
